word,count
kyle,69134
available,69125
disgusting,69102
someday,69097
kelly,69080
artist,69022
lips,68990
armed,68967
illegal,68944
terms,68941
jerk,68928
federal,68913
percent,68908
midnight,68901
stealing,68900
suffer,68811
sat,68805
blew,68785
iron,68772
beast,68758
sexual,68743
committed,68742
pity,68690
hank,68671
physical,68666
chicago,68651
vacation,68619
smells,68585
bags,68535
barry,68525
university,68446
useless,68387
claim,68357
patients,68339
hunting,68327
witch,68154
owner,68149
amen,68087
lover,68011
europe,68008
disappear,68004
grateful,67997
reports,67943
darkness,67939
appointment,67935
boom,67916
passing,67818
monsieur,67784
beating,67742
cure,67738
prisoner,67713
ships,67660
thy,67643
pizza,67623
negative,67623
fail,67585
tear,67529
wood,67525
effect,67500
becomes,67426
unbelievable,67372
precious,67357
fellas,67352
scream,67278
thunder,67270
dawn,67268
thou,67243
grandfather,67176
exact,67172
palace,67152
cab,67146
mail,67134
emma,67127
delicious,67117
o'clock,67102
tip,67096
germany,67094
hearts,67084
whispering,67057
value,67055
elizabeth,67049
technology,67030
union,66993
falls,66955
knees,66952
rob,66853
image,66837
leo,66788
healthy,66702
extremely,66664
josh,66637
laura,66616
advantage,66603
fred,66504
mirror,66488
county,66473
woke,66447
growling,66370
sisters,66358
remove,66305
mexico,66292
council,66266
california,66205
candy,66164
americans,66157
range,66125
susan,66112
wise,66088
pride,66085
directly,66073
warn,66063
tim,65995
why'd,65957
brains,65955
rate,65922
tied,65919
piano,65882
howard,65856
indian,65811
edge,65764
throwing,65749
escaped,65611
managed,65571
bastards,65522
direct,65488
destiny,65472
dragon,65470
remains,65462
closing,65417
wolf,65374
jury,65362
affair,65338
junior,65270
spy,65263
former,65203
button,65193
zone,65176
desire,65112
talent,65082
treatment,65004
creature,64953
section,64935
gary,64883
jenny,64876
victor,64862
heavily,64834
riding,64805
toast,64804
ls,64759
agents,64613
signs,64610
sean,64564
temple,64552
score,64520
presence,64516
soup,64428
hundreds,64419
v,64334
india,64264
alert,64207
japan,64170
desperate,63984
schedule,63927
twenty,63899
winner,63876
exchange,63855
pie,63837
bond,63821
sacrifice,63752
cameras,63751
joking,63738
governor,63724
route,63697
shopping,63648
wire,63618
coast,63601
trace,63566
borrow,63548
decent,63533
dust,63531
becoming,63525
chances,63496
surface,63441
fourth,63407
trapped,63402
parking,63386
mistakes,63384
somebody's,63367
treasure,63339
issues,63333
explosion,63321
taxi,63270
christian,63239
morgan,63166
hated,63165
barking,63124
reporter,63103
refuse,63063
world's,63050
jackson,63040
sue,63039
false,63020
suffering,63010
smoking,62937
mountains,62919
competition,62906
squad,62891
served,62877
helen,62850
nation,62841
egg,62785
stairs,62706
sons,62630
eve,62621
juice,62594
maggie,62575
dump,62561
progress,62517
silent,62469
shadow,62461
champagne,62362
steps,62354
leads,62250
karen,62244
marty,62188
convince,62105
tests,62042
spoken,61963
kingdom,61917
row,61913
sometime,61894
defend,61893
honour,61876
rooms,61861
grade,61848
sharp,61819
highness,61716
literally,61688
wheel,61687
treated,61660
approaching,61620
considered,61560
blowing,61515
rare,61495
warrant,61490
solve,61463
chef,61426
staring,61301
pussy,61298
flesh,61200
chosen,61172
factory,61161
bay,61143
hung,61066
role,60974
blows,60960
fallen,60937
connected,60908
stranger,60866
nasty,60787
garage,60784
released,60762
tank,60735
cast,60717
loving,60685
equipment,60655
circumstances,60634
vision,60630
wide,60611
curse,60607
winning,60551
circle,60539
shoulder,60515
firing,60513
sucks,60513
lily,60369
cleaning,60352
lf,60347
text,60324
authority,60298
convinced,60237
chain,60150
uniform,60105
ambulance,60092
virus,60079
clicks,60069
troops,60032
pen,60017
shift,59926
rocks,59911
bruce,59890
cooking,59868
marks,59844
internet,59764
wave,59658
friendly,59635
thee,59635
notes,59628
pot,59593
drag,59441
sale,59424
dramatic,59299
seek,59269
previously,59234
moments,59175
tail,59160
conference,59082
talks,59044
fully,58990
yard,58974
expert,58893
result,58890
separate,58876
â,58843
receive,58823
friendship,58756
arrive,58722
hire,58679
harvey,58655
border,58618
houses,58546
sin,58428
engaged,58388
puts,58351
therefore,58350
incident,58322
launch,58136
screen,58111
media,58037
anger,58006
steady,57993
senior,57977
charming,57945
africa,57935
horror,57895
oliver,57878
robin,57870
cigarette,57780
brother's,57766
climb,57748
coughing,57734
unusual,57704
there'll,57586
snake,57570
highly,57570
searching,57539
dozen,57481
somethin,57471
studio,57467
flower,57436
aboard,57432
hates,57416
los,57378
helps,57336
leading,57274
ross,57257
knocked,57218
vegas,57204
carried,57187
panic,57167
sentence,57166
rude,57153
bullets,57143
trash,57140
bride,57121
library,57119
loser,57097
ordinary,56953
terry,56945
mass,56915
songs,56895
today's,56840
properly,56771
mask,56646
girl's,56639
entirely,56605
failure,56593
custody,56582
guarantee,56580
holiday,56536
spending,56523
approach,56468
roy,56466
jesse,56385
demon,56382
material,56366
trusted,56340
minds,56306
jackie,56279
taylor,56276
effort,56273
nuclear,56173
performance,56166
campaign,56160
magazine,56147
attempt,56140
rope,56114
current,56098
glory,56088
series,56081
impressive,56072
wings,56041
clients,55998
provide,55989
understanding,55930
popular,55918
siren,55895
hell's,55886
gorgeous,55845
international,55831
bow,55830
flash,55773
goal,55744
setting,55705
mile,55686
solution,55679
ability,55608
collect,55573
belt,55562
skills,55556
slip,55550
counting,55540
stands,55495
april,55483
kinds,55478
nightmare,55468
facts,55462
successful,55431
stock,55360
systems,55312
wasting,55280
w,55259
fruit,55239
trained,55212
protecting,55207
hitting,55185
texas,55140
policy,55132
bravo,55116
wife's,55109
hunter,55095
julie,55076
services,55074
clue,55052
object,55019
emperor,55013
pushed,54999
learning,54988
gordon,54987
eaten,54975
actual,54961
modern,54955
online,54947
fella,54931
intend,54929
whistle,54893
wanting,54890
valley,54867
terrific,54866
duck,54810
julia,54787
witnesses,54766
pink,54764
remembered,54721
cow,54694
id,54690
rice,54666
cutting,54657
garbage,54649
hits,54593
anne,54589
transfer,54586
grandmother,54547
dirt,54505
sara,54496
fishing,54485
detail,54477
pa,54407
stopping,54379
chasing,54326
bury,54291
agency,54277
chloe,54253
marcus,54252
sand,54223
bye-bye,54199
kills,54135
crown,54121
abandoned,54119
swing,54100
assure,54090
stan,54080
behavior,54033
attitude,53925
estate,53896
agreement,53891
prize,53889
debt,53887
solid,53879
task,53872
duke,53821
joint,53797
doug,53789
pathetic,53659
trigger,53561
basement,53561
edward,53553
ignore,53549
rip,53420
bust,53365
empire,53344
joined,53235
dollar,53235
backup,53231
prisoners,53193
package,53155
events,53148
robbery,53124
gather,53096
deny,53057
emotional,53055
hurting,53031
patrick,53017
whispers,52900
deck,52879
stays,52875
background,52833
mental,52793
reputation,52793
bored,52784
district,52776
quietly,52760
politics,52760
violent,52729
cia,52722
comin,52700
greater,52672
hug,52653
surrender,52606
chick,52598
writer,52580
coincidence,52540
mac,52374
surveillance,52326
wishes,52315
vincent,52284
billion,52245
useful,52220
doll,52182
units,52178
slave,52174
pushing,52153
voices,52069
lack,52059
thrown,52047
footsteps,52025
vampire,52000
apple,51973
tiger,51929
linda,51919
channel,51909
navy,51907
disappointed,51869
c'mon,51834
nathan,51770
degrees,51751
potential,51732
embarrassing,51639
shine,51567
announcer,51497
begins,51488
thin,51460
quarter,51325
greg,51324
guts,51315
jumped,51312
screeching,51280
commit,51258
normally,51252
damned,51239
abby,51227
bound,51207
actor,51179
delivery,51151
movement,51144
andrew,51129
sec,51126
landing,51119
committee,51109
talkin,51070
identity,51044
el,51033
supply,50976
mighty,50969
mustn't,50920
closet,50872
designed,50864
wounded,50851
salt,50840
fuel,50836
similar,50763
sports,50755
confidence,50722
survived,50712
option,50698
newspaper,50675
johnson,50619
nothing's,50618
kissed,50615
passion,50576
tyler,50557
blast,50546
despite,50419
alcohol,50390
kitty,50359
amanda,50194
carol,50189
parties,50151
fed,50144
rolling,50134
seal,50126
someplace,50125
theater,50109
warned,50106
baseball,50106
proceed,50065
boots,50031
recall,49988
network,49974
explanation,49974
tone,49951
guide,49946
partners,49942
customers,49910
sally,49788
settled,49785
impressed,49782
laws,49780
hong,49768
confirm,49754
latest,49743
teaching,49718
gettin,49682
division,49671
design,49634
hollywood,49618
reward,49577
crossed,49550
assault,49548
specific,49547
tunnel,49544
drew,49512
considering,49505
betrayed,49455
species,49362
june,49351
woman's,49343
jamie,49322
donna,49321
rape,49288
roman,49276
believes,49255
league,49237
cruel,49167
naturally,49146
ve,49140
extraordinary,49136
advance,49129
exit,49098
youth,49048
fifth,49028
accepted,49001
opposite,48998
wilson,48975
threatened,48972
sides,48948
anytime,48920
confirmed,48907
breaks,48896
wing,48891
possibility,48869
creatures,48819
trail,48809
coward,48807
frightened,48760
theme,48733
bull,48721
husband's,48719
booth,48690
saint,48684
earn,48663
tuesday,48662
frankie,48654
wailing,48645
wipe,48631
molly,48630
chat,48628
flag,48600
gear,48585
couch,48577
jay,48551
x,48508
education,48507
beloved,48504
vice,48487
confess,48443
status,48414
disaster,48405
defeat,48375
italy,48346
episode,48344
thursday,48330
jordan,48303
wayne,48292
shoe,48247
warrior,48202
parker,48201
fox,48196
messages,48176
betty,48117
virgin,48100
studying,48074
title,48053
robot,48024
unknown,48010
that'd,47967
